"timestamp","model","command","latency_s","parsed_ok","tokens_in","tokens_out","tokens_total","json","raw"
"2025-08-27T21:04:15","openai/gpt-5","Return to the charging station","17.17","1","86","999","1085","{""intent"": ""clarify"", ""goal"": {""x"": 0, ""y"": 0}, ""note"": ""Charging station location unknown; please provide coordinates or the saved dock name.""}","{""intent"":""clarify"",""goal"":{""x"":0,""y"":0},""note"":""Charging station location unknown; please provide coordinates or the saved dock name.""}"
"2025-08-27T21:04:32","openai/gpt-5","Return to the charging station","16.998","1","86","491","577","{""intent"": ""clarify"", ""goal"": {""x"": 0.0, ""y"": 0.0}, ""note"": ""Charging station location unknown. Provide target coordinates or select a known charger.""}","{""intent"":""clarify"",""goal"":{""x"":0.0,""y"":0.0},""note"":""Charging station location unknown. Provide target coordinates or select a known charger.""}"
"2025-08-27T21:04:48","openai/gpt-5","Return to the charging station","16.282","1","86","614","700","{""intent"": ""clarify"", ""goal"": {""x"": 0, ""y"": 0}, ""note"": ""Charging station location unknown. Provide coordinates or select a known station.""}","{""intent"":""clarify"",""goal"":{""x"":0,""y"":0},""note"":""Charging station location unknown. Provide coordinates or select a known station.""}"
"2025-08-27T21:05:03","openai/gpt-5","Return to the charging station","14.746","1","86","679","765","{""intent"": ""clarify"", ""goal"": {""x"": 0, ""y"": 0}, ""note"": ""Charging station location not specified; provide coordinates or confirm the default station.""}","{""intent"":""clarify"",""goal"":{""x"":0,""y"":0},""note"":""Charging station location not specified; provide coordinates or confirm the default station.""}"
"2025-08-27T21:05:15","openai/gpt-5","Return to the charging station","11.909","1","86","361","447","{""intent"": ""clarify"", ""goal"": {""x"": 0, ""y"": 0}, ""note"": ""Charging station location is unknown. Please provide coordinates or a known station ID/name.""}","{""intent"":""clarify"",""goal"":{""x"":0,""y"":0},""note"":""Charging station location is unknown. Please provide coordinates or a known station ID/name.""}"
"2025-08-27T21:05:26","openai/gpt-5","Return to the charging station","11.03","1","86","485","571","{""intent"": ""clarify"", ""goal"": {""x"": 0, ""y"": 0}, ""note"": ""Charging station location unknown; please provide coordinates or station identifier.""}","{""intent"":""clarify"",""goal"":{""x"":0,""y"":0},""note"":""Charging station location unknown; please provide coordinates or station identifier.""}"
"2025-08-27T21:05:39","openai/gpt-5","Return to the charging station","12.702","1","86","676","762","{""intent"": ""clarify"", ""goal"": {""x"": 0, ""y"": 0}, ""note"": ""Charging station coordinates are unknown; please specify the location.""}","{""intent"":""clarify"",""goal"":{""x"":0,""y"":0},""note"":""Charging station coordinates are unknown; please specify the location.""}"
"2025-08-27T21:05:51","openai/gpt-5","Return to the charging station","12.344","1","86","496","582","{""intent"": ""clarify"", ""goal"": {""x"": 0.0, ""y"": 0.0}, ""note"": ""Charging station location unknown. Please provide coordinates or the name of a saved dock/charging waypoint.""}","{""intent"":""clarify"",""goal"":{""x"":0.0,""y"":0.0},""note"":""Charging station location unknown. Please provide coordinates or the name of a saved dock/charging waypoint.""}"
"2025-08-27T21:06:07","openai/gpt-5","Return to the charging station","15.607","1","86","682","768","{""intent"": ""clarify"", ""goal"": {""x"": 0.0, ""y"": 0.0}, ""note"": ""Unknown charging station location; please provide coordinates or a known label.""}","{""intent"":""clarify"",""goal"":{""x"":0.0,""y"":0.0},""note"":""Unknown charging station location; please provide coordinates or a known label.""}"
"2025-08-27T21:06:23","openai/gpt-5","Return to the charging station","16.487","1","86","873","959","{""intent"": ""clarify"", ""goal"": {""x"": 0, ""y"": 0}, ""note"": ""Charging station location not specified; please provide coordinates or a station name/ID.""}","{""intent"":""clarify"",""goal"":{""x"":0,""y"":0},""note"":""Charging station location not specified; please provide coordinates or a station name/ID.""}"
"2025-08-27T21:06:56","openai/gpt-5","Head over to the charger","12.18","1","86","430","516","{""intent"": ""clarify"", ""goal"": {""x"": 0.0, ""y"": 0.0}, ""note"": ""Charger location unknown. Please provide the waypoint name or (x,y) coordinates.""}","{""intent"":""clarify"",""goal"":{""x"":0.0,""y"":0.0},""note"":""Charger location unknown. Please provide the waypoint name or (x,y) coordinates.""}"
"2025-08-27T21:07:10","openai/gpt-5","Head over to the charger","14.546","1","86","684","770","{""intent"": ""clarify"", ""goal"": {""x"": 0.0, ""y"": 0.0}, ""note"": ""Unknown charger location; please provide coordinates or a known charger name/ID.""}","{""intent"":""clarify"",""goal"":{""x"":0.0,""y"":0.0},""note"":""Unknown charger location; please provide coordinates or a known charger name/ID.""}"
"2025-08-27T21:07:22","openai/gpt-5","Head over to the charger","11.702","1","86","559","645","{""intent"": ""clarify"", ""goal"": {""x"": 0.0, ""y"": 0.0}, ""note"": ""I don’t have the charger’s location. Please provide its coordinates or name/ID.""}","{""intent"":""clarify"",""goal"":{""x"":0.0,""y"":0.0},""note"":""I don’t have the charger’s location. Please provide its coordinates or name/ID.""}"
"2025-08-27T21:07:31","openai/gpt-5","Head over to the charger","8.316","1","86","294","380","{""intent"": ""clarify"", ""goal"": {""x"": 0, ""y"": 0}, ""note"": ""Charger location unknown; provide coordinates or a known waypoint name.""}","{""intent"":""clarify"",""goal"":{""x"":0,""y"":0},""note"":""Charger location unknown; provide coordinates or a known waypoint name.""}"
"2025-08-27T21:07:46","openai/gpt-5","Head over to the charger","15.414","1","86","741","827","{""intent"": ""clarify"", ""goal"": {""x"": 0, ""y"": 0}, ""note"": ""Charger location not specified; provide charger coordinates or identifier.""}","{""intent"":""clarify"",""goal"":{""x"":0,""y"":0},""note"":""Charger location not specified; provide charger coordinates or identifier.""}"
"2025-08-27T21:08:05","openai/gpt-5","Head over to the charger","19.251","1","86","739","825","{""intent"": ""clarify"", ""goal"": {""x"": 0, ""y"": 0}, ""note"": ""Unknown charger location; provide its coordinates or waypoint name""}","{""intent"":""clarify"",""goal"":{""x"":0,""y"":0},""note"":""Unknown charger location; provide its coordinates or waypoint name""}"
"2025-08-27T21:08:16","openai/gpt-5","Head over to the charger","10.341","1","86","429","515","{""intent"": ""clarify"", ""goal"": {""x"": 0.0, ""y"": 0.0}, ""note"": ""Charger location not specified; please provide its coordinates or which charger to use.""}","{""intent"":""clarify"",""goal"":{""x"":0.0,""y"":0.0},""note"":""Charger location not specified; please provide its coordinates or which charger to use.""}"
"2025-08-27T21:08:27","openai/gpt-5","Head over to the charger","11.14","1","86","485","571","{""intent"": ""clarify"", ""goal"": {""x"": 0, ""y"": 0}, ""note"": ""Charger location is unspecified; provide coordinates or charger ID.""}","{""intent"":""clarify"",""goal"":{""x"":0,""y"":0},""note"":""Charger location is unspecified; provide coordinates or charger ID.""}"
"2025-08-27T21:08:37","openai/gpt-5","Head over to the charger","9.853","1","86","492","578","{""intent"": ""clarify"", ""goal"": {""x"": 0.0, ""y"": 0.0}, ""note"": ""Charger location is unknown; please provide the charger’s coordinates or identifier.""}","{""intent"":""clarify"",""goal"":{""x"":0.0,""y"":0.0},""note"":""Charger location is unknown; please provide the charger’s coordinates or identifier.""}"
"2025-08-27T21:08:42","openai/gpt-5","Head over to the charger","5.933","1","86","294","380","{""intent"": ""clarify"", ""goal"": {""x"": 0, ""y"": 0}, ""note"": ""Unknown charger location; please provide the charger’s coordinates or identifier.""}","{""intent"":""clarify"",""goal"":{""x"":0,""y"":0},""note"":""Unknown charger location; please provide the charger’s coordinates or identifier.""}"
"2025-08-27T21:09:42","openai/gpt-5","Take me back to where the robot charges","25.093","1","89","881","970","{""intent"": ""clarify"", ""goal"": {""x"": 0.0, ""y"": 0.0}, ""note"": ""Charging station location unknown. Please provide the dock/charger coordinates or the map label to navigate to.""}","{""intent"":""clarify"",""goal"":{""x"":0.0,""y"":0.0},""note"":""Charging station location unknown. Please provide the dock/charger coordinates or the map label to navigate to.""}"
"2025-08-27T21:10:08","openai/gpt-5","Take me back to where the robot charges","25.786","1","89","1377","1466","{""intent"": ""dock"", ""goal"": {""x"": 0.0, ""y"": 0.0}, ""note"": ""Return to the charging station""}","{""intent"":""dock"",""goal"":{""x"":0.0,""y"":0.0},""note"":""Return to the charging station""}"
"2025-08-27T21:10:30","openai/gpt-5","Take me back to where the robot charges","22.338","1","89","1066","1155","{""intent"": ""clarify"", ""goal"": {""x"": 0, ""y"": 0}, ""note"": ""Charging dock location not known; please provide or confirm its coordinates or stored waypoint name.""}","{""intent"":""clarify"",""goal"":{""x"":0,""y"":0},""note"":""Charging dock location not known; please provide or confirm its coordinates or stored waypoint name.""}"
"2025-08-27T21:10:46","openai/gpt-5","Take me back to where the robot charges","16.022","1","89","873","962","{""intent"": ""clarify"", ""goal"": {""x"": 0, ""y"": 0}, ""note"": ""Charging station location unknown. Provide coordinates or the name/label of the dock.""}","{""intent"":""clarify"",""goal"":{""x"":0,""y"":0},""note"":""Charging station location unknown. Provide coordinates or the name/label of the dock.""}"
"2025-08-27T21:10:59","openai/gpt-5","Take me back to where the robot charges","12.65","1","89","808","897","{""intent"": ""clarify"", ""goal"": {""x"": 0, ""y"": 0}, ""note"": ""Charging station location unknown. Provide x,y or confirm the saved dock waypoint.""}","{""intent"":""clarify"",""goal"":{""x"":0,""y"":0},""note"":""Charging station location unknown. Provide x,y or confirm the saved dock waypoint.""}"
"2025-08-27T21:11:15","openai/gpt-5","Take me back to where the robot charges","16.078","1","89","694","783","{""intent"": ""clarify"", ""goal"": {""x"": 0, ""y"": 0}, ""note"": ""Please provide the charging station location—either coordinates (x,y) or the saved waypoint name (e.g., 'dock' or 'charger').""}","{""intent"":""clarify"",""goal"":{""x"":0,""y"":0},""note"":""Please provide the charging station location—either coordinates (x,y) or the saved waypoint name (e.g., 'dock' or 'charger').""}"
"2025-08-27T21:11:37","openai/gpt-5","Take me back to where the robot charges","21.499","1","89","1007","1096","{""intent"": ""clarify"", ""goal"": {""x"": 0, ""y"": 0}, ""note"": ""Navigate to the charging dock/home base? Please confirm or provide the charger’s saved location (coordinates or label).""}","{""intent"":""clarify"",""goal"":{""x"":0,""y"":0},""note"":""Navigate to the charging dock/home base? Please confirm or provide the charger’s saved location (coordinates or label).""}"
"2025-08-27T21:11:54","openai/gpt-5","Take me back to where the robot charges","17.766","1","89","688","777","{""intent"": ""clarify"", ""goal"": {""x"": 0, ""y"": 0}, ""note"": ""Charging station coordinates are unknown. Should I navigate to the robot's saved dock location, or please provide the coordinates?""}","{""intent"":""clarify"",""goal"":{""x"":0,""y"":0},""note"":""Charging station coordinates are unknown. Should I navigate to the robot's saved dock location, or please provide the coordinates?""}"
"2025-08-27T21:12:12","openai/gpt-5","Take me back to where the robot charges","18.081","1","89","1068","1157","{""intent"": ""clarify"", ""goal"": {""x"": 0.0, ""y"": 0.0}, ""note"": ""Charging station location unknown; provide its coordinates or select a known charger waypoint.""}","{""intent"":""clarify"",""goal"":{""x"":0.0,""y"":0.0},""note"":""Charging station location unknown; provide its coordinates or select a known charger waypoint.""}"
"2025-08-27T21:12:26","openai/gpt-5","Take me back to where the robot charges","13.926","1","89","805","894","{""intent"": ""clarify"", ""goal"": {""x"": 0, ""y"": 0}, ""note"": ""Charging dock location unknown. Provide coordinates or confirm default dock.""}","{""intent"":""clarify"",""goal"":{""x"":0,""y"":0},""note"":""Charging dock location unknown. Provide coordinates or confirm default dock.""}"
"2025-08-27T21:12:56","openai/gpt-5","Move to the docking station","14.54","1","86","492","578","{""intent"": ""clarify"", ""goal"": {""x"": 0.0, ""y"": 0.0}, ""note"": ""Docking station location unknown; please provide coordinates or a known location label.""}","{""intent"":""clarify"",""goal"":{""x"":0.0,""y"":0.0},""note"":""Docking station location unknown; please provide coordinates or a known location label.""}"
"2025-08-27T21:13:07","openai/gpt-5","Move to the docking station","10.925","1","86","494","580","{""intent"": ""clarify"", ""goal"": {""x"": 0.0, ""y"": 0.0}, ""note"": ""Docking station location unknown. Please provide coordinates or the docking station name/ID.""}","{""intent"":""clarify"",""goal"":{""x"":0.0,""y"":0.0},""note"":""Docking station location unknown. Please provide coordinates or the docking station name/ID.""}"
"2025-08-27T21:13:16","openai/gpt-5","Move to the docking station","9.28","1","86","428","514","{""intent"": ""clarify"", ""goal"": {""x"": 0.0, ""y"": 0.0}, ""note"": ""Docking station location is not specified; please provide its coordinates or identifier.""}","{""intent"":""clarify"",""goal"":{""x"":0.0,""y"":0.0},""note"":""Docking station location is not specified; please provide its coordinates or identifier.""}"
"2025-08-27T21:13:27","openai/gpt-5","Move to the docking station","10.623","1","86","232","318","{""intent"": ""clarify"", ""goal"": {""x"": 0, ""y"": 0}, ""note"": ""Docking station location not specified; provide coordinates or select a known station.""}","{""intent"":""clarify"",""goal"":{""x"":0,""y"":0},""note"":""Docking station location not specified; provide coordinates or select a known station.""}"
"2025-08-27T21:13:35","openai/gpt-5","Move to the docking station","8.29","1","86","361","447","{""intent"": ""clarify"", ""goal"": {""x"": 0, ""y"": 0}, ""note"": ""Docking station location not specified. Provide target coordinates or select a known station.""}","{""intent"":""clarify"",""goal"":{""x"":0,""y"":0},""note"":""Docking station location not specified. Provide target coordinates or select a known station.""}"
"2025-08-27T21:13:44","openai/gpt-5","Move to the docking station","8.396","1","86","355","441","{""intent"": ""clarify"", ""goal"": {""x"": 0, ""y"": 0}, ""note"": ""Unknown docking station location; provide coordinates or ID.""}","{""intent"":""clarify"",""goal"":{""x"":0,""y"":0},""note"":""Unknown docking station location; provide coordinates or ID.""}"
"2025-08-27T21:13:54","openai/gpt-5","Move to the docking station","10.038","1","86","369","455","{""intent"": ""clarify"", ""goal"": {""x"": 0.0, ""y"": 0.0}, ""note"": ""Docking station location not specified. Please provide its coordinates (x,y) or an identifier/name.""}","{""intent"":""clarify"",""goal"":{""x"":0.0,""y"":0.0},""note"":""Docking station location not specified. Please provide its coordinates (x,y) or an identifier/name.""}"
"2025-08-27T21:14:07","openai/gpt-5","Move to the docking station","13.01","1","86","426","512","{""intent"": ""clarify"", ""goal"": {""x"": 0, ""y"": 0}, ""note"": ""Docking station location is unspecified; please provide its coordinates or select from known stations.""}","{""intent"":""clarify"",""goal"":{""x"":0,""y"":0},""note"":""Docking station location is unspecified; please provide its coordinates or select from known stations.""}"
"2025-08-27T21:14:16","openai/gpt-5","Move to the docking station","9.279","1","86","488","574","{""intent"": ""clarify"", ""goal"": {""x"": 0.0, ""y"": 0.0}, ""note"": ""Docking station location not specified; provide coordinates or identifier""}","{""intent"":""clarify"",""goal"":{""x"":0.0,""y"":0.0},""note"":""Docking station location not specified; provide coordinates or identifier""}"
"2025-08-27T21:14:28","openai/gpt-5","Move to the docking station","11.712","1","86","488","574","{""intent"": ""clarify"", ""goal"": {""x"": 0.0, ""y"": 0.0}, ""note"": ""Docking station location unknown; provide coordinates or identifier.""}","{""intent"":""clarify"",""goal"":{""x"":0.0,""y"":0.0},""note"":""Docking station location unknown; provide coordinates or identifier.""}"
"2025-08-27T21:15:03","openai/gpt-5","Guide me to the docking station","11.143","1","87","422","509","{""intent"": ""clarify"", ""goal"": {""x"": 0, ""y"": 0}, ""note"": ""Docking station location is unknown; provide coordinates or a reference point""}","{""intent"":""clarify"",""goal"":{""x"":0,""y"":0},""note"":""Docking station location is unknown; provide coordinates or a reference point""}"
"2025-08-27T21:15:23","openai/gpt-5","Guide me to the docking station","20.086","1","87","487","574","{""intent"": ""clarify"", ""goal"": {""x"": 0, ""y"": 0}, ""note"": ""Docking station location is unknown; provide target coordinates or station ID.""}","{""intent"":""clarify"",""goal"":{""x"":0,""y"":0},""note"":""Docking station location is unknown; provide target coordinates or station ID.""}"
"2025-08-27T21:15:35","openai/gpt-5","Guide me to the docking station","12.287","1","87","495","582","{""intent"": ""clarify"", ""goal"": {""x"": 0.0, ""y"": 0.0}, ""note"": ""Docking station location not specified—provide coordinates, station ID, or a map reference.""}","{""intent"":""clarify"",""goal"":{""x"":0.0,""y"":0.0},""note"":""Docking station location not specified—provide coordinates, station ID, or a map reference.""}"
"2025-08-27T21:15:43","openai/gpt-5","Guide me to the docking station","7.578","1","87","364","451","{""intent"": ""clarify"", ""goal"": {""x"": 0, ""y"": 0}, ""note"": ""Docking station location is unknown; provide its coordinates or name/ID to set a goal.""}","{""intent"":""clarify"",""goal"":{""x"":0,""y"":0},""note"":""Docking station location is unknown; provide its coordinates or name/ID to set a goal.""}"
"2025-08-27T21:15:56","openai/gpt-5","Guide me to the docking station","13.018","1","87","499","586","{""intent"": ""clarify"", ""goal"": {""x"": 0, ""y"": 0}, ""note"": ""Docking station location is unspecified. Please provide coordinates or select the target dock (e.g., nearest, by name/ID).""}","{""intent"":""clarify"",""goal"":{""x"":0,""y"":0},""note"":""Docking station location is unspecified. Please provide coordinates or select the target dock (e.g., nearest, by name/ID).""}"
"2025-08-27T21:16:05","openai/gpt-5","Guide me to the docking station","8.587","1","87","421","508","{""intent"": ""clarify"", ""goal"": {""x"": 0, ""y"": 0}, ""note"": ""Docking station location is unspecified. Provide coordinates or identifier.""}","{""intent"":""clarify"",""goal"":{""x"":0,""y"":0},""note"":""Docking station location is unspecified. Provide coordinates or identifier.""}"
"2025-08-27T21:16:14","openai/gpt-5","Guide me to the docking station","9.525","1","87","358","445","{""intent"": ""clarify"", ""goal"": {""x"": 0, ""y"": 0}, ""note"": ""Need docking station location (x,y) or a recognizable landmark.""}","{""intent"":""clarify"",""goal"":{""x"":0,""y"":0},""note"":""Need docking station location (x,y) or a recognizable landmark.""}"
"2025-08-27T21:16:27","openai/gpt-5","Guide me to the docking station","12.39","1","87","432","519","{""intent"": ""clarify"", ""goal"": {""x"": 0.0, ""y"": 0.0}, ""note"": ""Docking station location is unknown. Please provide its coordinates or a map label/landmark.""}","{""intent"":""clarify"",""goal"":{""x"":0.0,""y"":0.0},""note"":""Docking station location is unknown. Please provide its coordinates or a map label/landmark.""}"
"2025-08-27T21:16:41","openai/gpt-5","Guide me to the docking station","14.438","1","87","687","774","{""intent"": ""clarify"", ""goal"": {""x"": 0.0, ""y"": 0.0}, ""note"": ""Docking station location not specified; provide coordinates (x,y) or a unique identifier.""}","{""intent"":""clarify"",""goal"":{""x"":0.0,""y"":0.0},""note"":""Docking station location not specified; provide coordinates (x,y) or a unique identifier.""}"
"2025-08-27T21:16:51","openai/gpt-5","Guide me to the docking station","10.4","1","87","556","643","{""intent"": ""clarify"", ""goal"": {""x"": 0, ""y"": 0}, ""note"": ""Docking station location is unknown; please provide coordinates or choose the target station from a list.""}","{""intent"":""clarify"",""goal"":{""x"":0,""y"":0},""note"":""Docking station location is unknown; please provide coordinates or choose the target station from a list.""}"
"2025-08-27T21:17:23","openai/gpt-5","Navigate towards the dock","12.227","1","85","554","639","{""intent"": ""clarify"", ""goal"": {""x"": 0, ""y"": 0}, ""note"": ""Destination 'the dock' is ambiguous; provide coordinates or a specific dock waypoint/name.""}","{""intent"":""clarify"",""goal"":{""x"":0,""y"":0},""note"":""Destination 'the dock' is ambiguous; provide coordinates or a specific dock waypoint/name.""}"
"2025-08-27T21:17:33","openai/gpt-5","Navigate towards the dock","10.198","1","85","358","443","{""intent"": ""clarify"", ""goal"": {""x"": 0, ""y"": 0}, ""note"": ""Dock location unknown; please provide coordinates or a specific waypoint name.""}","{""intent"":""clarify"",""goal"":{""x"":0,""y"":0},""note"":""Dock location unknown; please provide coordinates or a specific waypoint name.""}"
"2025-08-27T21:17:42","openai/gpt-5","Navigate towards the dock","8.806","1","85","553","638","{""intent"": ""clarify"", ""goal"": {""x"": 0.0, ""y"": 0.0}, ""note"": ""Unknown location 'dock'. Provide coordinates or a waypoint ID.""}","{""intent"":""clarify"",""goal"":{""x"":0.0,""y"":0.0},""note"":""Unknown location 'dock'. Provide coordinates or a waypoint ID.""}"
"2025-08-27T21:17:56","openai/gpt-5","Navigate towards the dock","13.723","1","85","495","580","{""intent"": ""clarify"", ""goal"": {""x"": 0.0, ""y"": 0.0}, ""note"": ""Please specify which dock or provide its coordinates/waypoint so I can set the goal.""}","{""intent"":""clarify"",""goal"":{""x"":0.0,""y"":0.0},""note"":""Please specify which dock or provide its coordinates/waypoint so I can set the goal.""}"
"2025-08-27T21:18:08","openai/gpt-5","Navigate towards the dock","12.891","1","85","428","513","{""intent"": ""clarify"", ""goal"": {""x"": 0, ""y"": 0}, ""note"": ""Destination 'dock' lacks coordinates; please provide x,y or a map/landmark reference.""}","{""intent"":""clarify"",""goal"":{""x"":0,""y"":0},""note"":""Destination 'dock' lacks coordinates; please provide x,y or a map/landmark reference.""}"
"2025-08-27T21:18:15","openai/gpt-5","Navigate towards the dock","6.48","1","85","224","309","{""intent"": ""clarify"", ""goal"": {""x"": 0, ""y"": 0}, ""note"": ""Dock location/coordinates not specified.""}","{""intent"":""clarify"",""goal"":{""x"":0,""y"":0},""note"":""Dock location/coordinates not specified.""}"
"2025-08-27T21:18:26","openai/gpt-5","Navigate towards the dock","10.631","1","85","423","508","{""intent"": ""clarify"", ""goal"": {""x"": 0, ""y"": 0}, ""note"": ""Dock location unknown; please provide target coordinates or a specific landmark/reference.""}","{""intent"":""clarify"",""goal"":{""x"":0,""y"":0},""note"":""Dock location unknown; please provide target coordinates or a specific landmark/reference.""}"
"2025-08-27T21:18:34","openai/gpt-5","Navigate towards the dock","8.807","1","85","357","442","{""intent"": ""clarify"", ""goal"": {""x"": 0, ""y"": 0}, ""note"": ""Dock location unspecified; provide target coordinates or identify which dock.""}","{""intent"":""clarify"",""goal"":{""x"":0,""y"":0},""note"":""Dock location unspecified; provide target coordinates or identify which dock.""}"
"2025-08-27T21:18:45","openai/gpt-5","Navigate towards the dock","10.342","1","85","433","518","{""intent"": ""clarify"", ""goal"": {""x"": 0, ""y"": 0}, ""note"": ""Destination 'dock' is undefined. Provide goal coordinates (x,y), a map frame, or the specific dock identifier.""}","{""intent"":""clarify"",""goal"":{""x"":0,""y"":0},""note"":""Destination 'dock' is undefined. Provide goal coordinates (x,y), a map frame, or the specific dock identifier.""}"
"2025-08-27T21:18:52","openai/gpt-5","Navigate towards the dock","7.769","1","85","555","640","{""intent"": ""clarify"", ""goal"": {""x"": 0.0, ""y"": 0.0}, ""note"": ""'dock' is ambiguous; please provide the specific dock or its coordinates.""}","{""intent"":""clarify"",""goal"":{""x"":0.0,""y"":0.0},""note"":""'dock' is ambiguous; please provide the specific dock or its coordinates.""}"
"2025-08-27T21:19:29","openai/gpt-5","Go park at the docking station","10.758","1","87","558","645","{""intent"": ""clarify"", ""goal"": {""x"": 0, ""y"": 0}, ""note"": ""Docking station location unknown. Please provide the station name/ID or its (x,y) coordinates.""}","{""intent"":""clarify"",""goal"":{""x"":0,""y"":0},""note"":""Docking station location unknown. Please provide the station name/ID or its (x,y) coordinates.""}"
"2025-08-27T21:19:35","openai/gpt-5","Go park at the docking station","6.138","1","87","357","444","{""intent"": ""clarify"", ""goal"": {""x"": 0, ""y"": 0}, ""note"": ""Missing docking station location/ID; provide coordinates or name.""}","{""intent"":""clarify"",""goal"":{""x"":0,""y"":0},""note"":""Missing docking station location/ID; provide coordinates or name.""}"
"2025-08-27T21:19:43","openai/gpt-5","Go park at the docking station","7.885","1","87","292","379","{""intent"": ""clarify"", ""goal"": {""x"": 0, ""y"": 0}, ""note"": ""Unknown docking station location; provide coordinates or station ID.""}","{""intent"":""clarify"",""goal"":{""x"":0,""y"":0},""note"":""Unknown docking station location; provide coordinates or station ID.""}"
"2025-08-27T21:19:53","openai/gpt-5","Go park at the docking station","9.625","1","87","621","708","{""intent"": ""clarify"", ""goal"": {""x"": 0.0, ""y"": 0.0}, ""note"": ""Unknown docking station location. Provide coordinates (x,y) or station ID/name.""}","{""intent"":""clarify"",""goal"":{""x"":0.0,""y"":0.0},""note"":""Unknown docking station location. Provide coordinates (x,y) or station ID/name.""}"
"2025-08-27T21:20:01","openai/gpt-5","Go park at the docking station","7.975","1","87","364","451","{""intent"": ""clarify"", ""goal"": {""x"": 0.0, ""y"": 0.0}, ""note"": ""Docking station location is unspecified. Provide coordinates or station name/ID.""}","{""intent"":""clarify"",""goal"":{""x"":0.0,""y"":0.0},""note"":""Docking station location is unspecified. Provide coordinates or station name/ID.""}"
